Date,Total Sales,Brand,Customer_Age_Group,City,Payment Method,Mobile Model,Day,Month,Year,Day Name
2021-12-23,291399.54,Vivo,45-49,Delhi,Cash,Vivo Y51,23,12,2021,Thursday
2021-12-23,226305.44999999998,Xiaomi,25-29,Kolkata,Cash,Mi 11,23,12,2021,Thursday
2021-12-24,382485.42,Samsung,55-59,Ludhiana,UPI,Galaxy A51,24,12,2021,Friday
2021-12-24,49191.23,Apple,30-34,Kanpur,Credit Card,iPhone 12,24,12,2021,Friday
2021-12-24,216602.05000000002,OnePlus,20-24,Mumbai,UPI,OnePlus Nord,24,12,2021,Friday
2021-12-24,611761.86,Apple,35-39,Coimbatore,Credit Card,iPhone SE,24,12,2021,Friday
2021-12-25,116194.34,OnePlus,25-29,Kanpur,UPI,OnePlus Nord,25,12,2021,Saturday
2021-12-25,239125.3,Apple,35-39,Mumbai,UPI,iPhone 12,25,12,2021,Saturday
2021-12-25,110302.04,Apple,20-24,Vadodara,Debit Card,iPhone 11,25,12,2021,Saturday
2021-12-25,194474.52,Apple,25-29,Delhi,Debit Card,iPhone 12,25,12,2021,Saturday
2021-12-26,301189.19999999995,OnePlus,40-44,Patna,Debit Card,OnePlus 9,26,12,2021,Sunday
2021-12-26,28637.7,OnePlus,55-59,Delhi,Debit Card,OnePlus 9,26,12,2021,Sunday
2021-12-26,50801.68,Apple,25-29,Delhi,Debit Card,iPhone 12,26,12,2021,Sunday
2021-12-27,211336.24,Xiaomi,25-29,Delhi,UPI,Redmi 9,27,12,2021,Monday
2021-12-27,38801.11,Vivo,30-34,Kanpur,Credit Card,Vivo Y51,27,12,2021,Monday
2021-12-27,307292.49,Vivo,45-49,Mumbai,Cash,Vivo V20,27,12,2021,Monday
2021-12-27,133612.22,Vivo,20-24,Kanpur,Cash,Vivo Y51,27,12,2021,Monday
2021-12-28,255576.58000000002,OnePlus,20-24,Chennai,Credit Card,OnePlus Nord,28,12,2021,Tuesday
2021-12-28,168724.56,OnePlus,45-49,Lucknow,Cash,OnePlus Nord,28,12,2021,Tuesday
2021-12-28,77522.31,Xiaomi,30-34,Delhi,UPI,Mi 11,28,12,2021,Tuesday
2021-12-29,10323.91,Vivo,35-39,Bangalore,Credit Card,Vivo S1,29,12,2021,Wednesday
2021-12-29,150330.87,Vivo,55-59,Jodhpur,Credit Card,Vivo Y51,29,12,2021,Wednesday
2021-12-29,205072.80000000002,Apple,35-39,Hyderabad,Cash,iPhone 12,29,12,2021,Wednesday
2021-12-29,185638.36,OnePlus,55-59,Kanpur,Cash,OnePlus Nord,29,12,2021,Wednesday
2021-12-30,68781.24,Vivo,35-39,Delhi,UPI,Vivo S1,30,12,2021,Thursday
2021-12-30,87731.97,Xiaomi,35-39,Mumbai,Debit Card,Mi 11,30,12,2021,Thursday
2021-12-30,496468.0,Xiaomi,50-54,Gorakhpur,Credit Card,Redmi 9,30,12,2021,Thursday
2021-12-31,191632.64,Vivo,45-49,Vadodara,Debit Card,Vivo V20,31,12,2021,Friday
2021-12-31,46461.75,OnePlus,25-29,Bangalore,Cash,OnePlus Nord,31,12,2021,Friday
2021-12-31,239121.88999999998,Xiaomi,35-39,Kanpur,Credit Card,Redmi 9,31,12,2021,Friday
2021-12-31,44941.24,Apple,55-59,Hyderabad,Debit Card,iPhone SE,31,12,2021,Friday
2022-01-01,58804.41,Xiaomi,35-39,Ranchi,UPI,Mi 11,1,1,2022,Saturday
2022-01-01,163709.63999999998,Samsung,35-39,Delhi,UPI,Galaxy S21,1,1,2022,Saturday
2022-01-01,198781.84,Samsung,25-29,Kolkata,UPI,Galaxy S21,1,1,2022,Saturday
2022-01-02,145081.2,OnePlus,35-39,Mumbai,Credit Card,OnePlus Nord,2,1,2022,Sunday
2022-01-02,79357.1,Vivo,35-39,Mumbai,Credit Card,Vivo S1,2,1,2022,Sunday
2022-01-02,178278.24,OnePlus,50-54,Lucknow,Credit Card,OnePlus 8T,2,1,2022,Sunday
2022-01-03,345765.36,OnePlus,40-44,Patna,Credit Card,OnePlus 9,3,1,2022,Monday
2022-01-03,85212.4,OnePlus,15-19,Delhi,Credit Card,OnePlus Nord,3,1,2022,Monday
2022-01-03,26749.6,OnePlus,25-29,Ranchi,Debit Card,OnePlus 9,3,1,2022,Monday
2022-01-03,44527.53,Apple,15-19,Mumbai,Debit Card,iPhone SE,3,1,2022,Monday
2022-01-04,417397.55999999994,Apple,55-59,Delhi,UPI,iPhone SE,4,1,2022,Tuesday
2022-01-04,456120.24,Xiaomi,55-59,Lucknow,Debit Card,Mi 11,4,1,2022,Tuesday
2022-01-04,522554.0,Samsung,25-29,Lucknow,Debit Card,Galaxy S21,4,1,2022,Tuesday
2022-01-05,195329.52,OnePlus,45-49,Bhopal,UPI,OnePlus 9,5,1,2022,Wednesday
2022-01-05,473438.77,Xiaomi,20-24,Mumbai,UPI,Redmi 9,5,1,2022,Wednesday
2022-01-05,37118.52,Samsung,30-34,Delhi,Cash,Galaxy A51,5,1,2022,Wednesday
2022-01-05,324359.28,Vivo,50-54,Jodhpur,UPI,Vivo Y51,5,1,2022,Wednesday
2022-01-06,418472.18,Apple,50-54,Ludhiana,Debit Card,iPhone SE,6,1,2022,Thursday
2022-01-06,247905.6,Samsung,35-39,Indore,Credit Card,Galaxy S21,6,1,2022,Thursday
2022-01-06,106469.13,Vivo,50-54,Vadodara,UPI,Vivo Y51,6,1,2022,Thursday
2022-01-06,123837.77,Samsung,20-24,Madurai,Cash,Galaxy S21,6,1,2022,Thursday
2022-01-07,156377.79,Apple,40-44,Bhopal,Debit Card,iPhone 11,7,1,2022,Friday
2022-01-07,141522.27,Apple,25-29,Delhi,Cash,iPhone 12,7,1,2022,Friday
2022-01-07,303191.64,Xiaomi,25-29,Kolkata,Cash,Redmi 9,7,1,2022,Friday
2022-01-07,113279.9,OnePlus,45-49,Ludhiana,Debit Card,OnePlus 9,7,1,2022,Friday
2022-01-08,86801.84,Samsung,25-29,Madurai,Cash,Galaxy S21,8,1,2022,Saturday
2022-01-08,243727.8,Samsung,55-59,Jodhpur,Debit Card,Galaxy Note 20,8,1,2022,Saturday
2022-01-08,54055.200000000004,Vivo,20-24,Bhopal,Cash,Vivo V20,8,1,2022,Saturday
2022-01-08,138111.68000000002,Apple,25-29,Chennai,Credit Card,iPhone SE,8,1,2022,Saturday
2022-01-09,138189.78,Samsung,15-19,Coimbatore,UPI,Galaxy Note 20,9,1,2022,Sunday
2022-01-09,101917.27,Apple,30-34,Indore,Credit Card,iPhone 11,9,1,2022,Sunday
2022-01-09,253636.45,Samsung,40-44,Delhi,Credit Card,Galaxy S21,9,1,2022,Sunday
2022-01-09,123389.76,Xiaomi,35-39,Chennai,Cash,Mi 11,9,1,2022,Sunday
2022-01-10,424024.96,OnePlus,55-59,Delhi,UPI,OnePlus Nord,10,1,2022,Monday
2022-01-10,209437.68,Samsung,55-59,Mumbai,UPI,Galaxy S21,10,1,2022,Monday
2022-01-10,168363.58,Apple,40-44,Mumbai,UPI,iPhone SE,10,1,2022,Monday
2022-01-10,157068.36000000002,Xiaomi,55-59,Mumbai,Cash,Redmi Note 10,10,1,2022,Monday
2022-01-11,98572.48,Samsung,20-24,Delhi,Credit Card,Galaxy S21,11,1,2022,Tuesday
2022-01-11,267241.28,Vivo,35-39,Ranchi,Debit Card,Vivo Y51,11,1,2022,Tuesday
2022-01-11,195055.92,OnePlus,40-44,Madurai,Debit Card,OnePlus 8T,11,1,2022,Tuesday
2022-01-11,269503.9,Samsung,35-39,Delhi,Debit Card,Galaxy Note 20,11,1,2022,Tuesday
2022-01-12,76995.4,Xiaomi,55-59,Bangalore,UPI,Redmi Note 10,12,1,2022,Wednesday
2022-01-12,368031.72000000003,Vivo,50-54,Patna,Debit Card,Vivo Y51,12,1,2022,Wednesday
2022-01-12,327041.36,Xiaomi,35-39,Delhi,Credit Card,Redmi 9,12,1,2022,Wednesday
2022-01-12,49026.12,Xiaomi,55-59,Delhi,Debit Card,Mi 11,12,1,2022,Wednesday
2022-01-13,51644.34,Vivo,40-44,Delhi,UPI,Vivo S1,13,1,2022,Thursday
2022-01-13,164599.12,Xiaomi,30-34,Delhi,UPI,Mi 11,13,1,2022,Thursday
2022-01-13,111533.8,Vivo,50-54,Indore,Debit Card,Vivo V20,13,1,2022,Thursday
2022-01-13,35352.36,Samsung,40-44,Delhi,UPI,Galaxy Note 20,13,1,2022,Thursday
2022-01-14,251102.34,Vivo,55-59,Delhi,Debit Card,Vivo S1,14,1,2022,Friday
2022-01-14,77344.65,Vivo,40-44,Jodhpur,UPI,Vivo S1,14,1,2022,Friday
2022-01-14,99082.54999999999,OnePlus,35-39,Bangalore,Cash,OnePlus 8T,14,1,2022,Friday
2022-01-14,190596.18,Vivo,35-39,Delhi,Cash,Vivo S1,14,1,2022,Friday
2022-01-15,200473.84,Vivo,30-34,Ranchi,Credit Card,Vivo V20,15,1,2022,Saturday
2022-01-15,306036.42,Samsung,30-34,Madurai,Cash,Galaxy Note 20,15,1,2022,Saturday
2022-01-15,153097.8,OnePlus,20-24,Gorakhpur,Debit Card,OnePlus Nord,15,1,2022,Saturday
2022-01-15,240662.46000000002,Apple,45-49,Ludhiana,UPI,iPhone 11,15,1,2022,Saturday
2022-01-16,56676.67,Samsung,45-49,Rajkot,Credit Card,Galaxy Note 20,16,1,2022,Sunday
2022-01-16,241921.52,Samsung,25-29,Gorakhpur,Debit Card,Galaxy Note 20,16,1,2022,Sunday
2022-01-16,268715.94,Apple,45-49,Mumbai,Debit Card,iPhone 11,16,1,2022,Sunday
2022-01-17,329952.77,Vivo,35-39,Rajkot,Credit Card,Vivo Y51,17,1,2022,Monday
2022-01-17,80919.45000000001,Xiaomi,30-34,Mumbai,Credit Card,Redmi Note 10,17,1,2022,Monday
2022-01-17,573229.35,OnePlus,40-44,Mumbai,Debit Card,OnePlus 8T,17,1,2022,Monday
2022-01-18,80166.52,Xiaomi,50-54,Delhi,UPI,Redmi Note 10,18,1,2022,Tuesday
2022-01-18,30916.15,Apple,45-49,Lucknow,Debit Card,iPhone 11,18,1,2022,Tuesday
2022-01-18,106616.06,Samsung,50-54,Kanpur,UPI,Galaxy A51,18,1,2022,Tuesday
2022-01-18,14805.37,Samsung,15-19,Delhi,Credit Card,Galaxy Note 20,18,1,2022,Tuesday
2022-01-19,188911.52999999997,OnePlus,55-59,Bangalore,Debit Card,OnePlus 8T,19,1,2022,Wednesday
2022-01-19,408214.26,Samsung,20-24,Bhopal,Cash,Galaxy A51,19,1,2022,Wednesday
2022-01-19,305197.34,Samsung,45-49,Mumbai,Debit Card,Galaxy S21,19,1,2022,Wednesday
2022-01-19,163007.09999999998,OnePlus,25-29,Ranchi,UPI,OnePlus 9,19,1,2022,Wednesday
2022-01-20,293783.8,OnePlus,20-24,Delhi,Debit Card,OnePlus 9,20,1,2022,Thursday
2022-01-20,70859.08,Apple,25-29,Rajkot,UPI,iPhone 12,20,1,2022,Thursday
2022-01-20,77720.02,Samsung,35-39,Delhi,Cash,Galaxy A51,20,1,2022,Thursday
2022-01-20,462404.79,Samsung,40-44,Chennai,Credit Card,Galaxy S21,20,1,2022,Thursday
2022-01-21,56167.02,Apple,45-49,Vadodara,Cash,iPhone 12,21,1,2022,Friday
2022-01-21,380472.24,Vivo,30-34,Hyderabad,UPI,Vivo V20,21,1,2022,Friday
2022-01-21,171294.12,Vivo,30-34,Chennai,Credit Card,Vivo V20,21,1,2022,Friday
2022-01-21,343281.60000000003,Vivo,30-34,Gorakhpur,Credit Card,Vivo V20,21,1,2022,Friday
2022-01-22,281858.36000000004,Apple,20-24,Gorakhpur,Debit Card,iPhone 11,22,1,2022,Saturday
2022-01-22,405942.02999999997,Samsung,45-49,Delhi,Cash,Galaxy Note 20,22,1,2022,Saturday
2022-01-22,367111.8,Apple,20-24,Bangalore,UPI,iPhone 12,22,1,2022,Saturday
2022-01-22,119224.34999999999,Apple,40-44,Delhi,UPI,iPhone SE,22,1,2022,Saturday
2022-01-23,119856.2,Vivo,45-49,Jodhpur,Credit Card,Vivo S1,23,1,2022,Sunday
2022-01-23,28541.62,Xiaomi,30-34,Mumbai,Debit Card,Mi 11,23,1,2022,Sunday
2022-01-23,46113.63,Samsung,30-34,Delhi,UPI,Galaxy A51,23,1,2022,Sunday
2022-01-23,180133.5,Vivo,35-39,Vadodara,Debit Card,Vivo Y51,23,1,2022,Sunday
2022-01-24,156737.95,Xiaomi,30-34,Hyderabad,Credit Card,Redmi Note 10,24,1,2022,Monday
2022-01-24,245808.53999999998,Xiaomi,40-44,Delhi,Credit Card,Redmi Note 10,24,1,2022,Monday
2022-01-24,198032.03,OnePlus,50-54,Kolkata,Credit Card,OnePlus Nord,24,1,2022,Monday
2022-01-24,358922.27,Samsung,15-19,Jodhpur,Debit Card,Galaxy A51,24,1,2022,Monday
2022-01-25,61837.29,Xiaomi,55-59,Lucknow,UPI,Redmi 9,25,1,2022,Tuesday
2022-01-25,55863.58,Vivo,55-59,Kolkata,Cash,Vivo V20,25,1,2022,Tuesday
2022-01-25,194211.36000000002,OnePlus,40-44,Ludhiana,Debit Card,OnePlus 9,25,1,2022,Tuesday
2022-01-25,33941.66,Samsung,45-49,Mumbai,Credit Card,Galaxy A51,25,1,2022,Tuesday
2022-01-26,281851.44,Apple,20-24,Hyderabad,Cash,iPhone SE,26,1,2022,Wednesday
2022-01-26,36631.36,Vivo,20-24,Gorakhpur,Cash,Vivo S1,26,1,2022,Wednesday
2022-01-26,63842.81999999999,Xiaomi,15-19,Gorakhpur,Cash,Redmi 9,26,1,2022,Wednesday
2022-01-27,98376.4,Xiaomi,35-39,Mumbai,Cash,Mi 11,27,1,2022,Thursday
2022-01-27,56726.97,Vivo,30-34,Vadodara,Cash,Vivo S1,27,1,2022,Thursday
2022-01-27,216290.2,Xiaomi,45-49,Rajkot,Credit Card,Redmi 9,27,1,2022,Thursday
2022-01-27,249773.40000000002,OnePlus,55-59,Coimbatore,UPI,OnePlus 8T,27,1,2022,Thursday
2022-01-28,486483.02999999997,Samsung,15-19,Delhi,Cash,Galaxy Note 20,28,1,2022,Friday
2022-01-28,53226.32,OnePlus,55-59,Mumbai,UPI,OnePlus 8T,28,1,2022,Friday
2022-01-28,442906.66,Xiaomi,50-54,Vadodara,UPI,Mi 11,28,1,2022,Friday
2022-01-29,313077.0,Apple,20-24,Hyderabad,Debit Card,iPhone SE,29,1,2022,Saturday
2022-01-29,45935.12,Samsung,30-34,Delhi,Credit Card,Galaxy S21,29,1,2022,Saturday
2022-01-29,168034.56,Samsung,15-19,Kolkata,Cash,Galaxy S21,29,1,2022,Saturday
2022-01-29,251297.27000000002,Vivo,30-34,Rajkot,UPI,Vivo V20,29,1,2022,Saturday
2022-01-30,413377.44,Vivo,45-49,Mumbai,Debit Card,Vivo V20,30,1,2022,Sunday
2022-01-30,484616.0,Apple,20-24,Bangalore,UPI,iPhone 12,30,1,2022,Sunday
2022-01-30,41227.37,Samsung,40-44,Ludhiana,Cash,Galaxy S21,30,1,2022,Sunday
2022-01-30,61648.65,Apple,15-19,Rajkot,Credit Card,iPhone 11,30,1,2022,Sunday
2022-01-31,82612.96,Vivo,25-29,Ranchi,Credit Card,Vivo Y51,31,1,2022,Monday
2022-01-31,48441.92,Vivo,30-34,Mumbai,Cash,Vivo V20,31,1,2022,Monday
2022-01-31,323546.5,Samsung,50-54,Kanpur,UPI,Galaxy A51,31,1,2022,Monday
2022-02-01,452159.36,OnePlus,25-29,Chennai,Debit Card,OnePlus Nord,1,2,2022,Tuesday
2022-02-01,185211.8,Xiaomi,30-34,Mumbai,Credit Card,Redmi Note 10,1,2,2022,Tuesday
2022-02-01,220866.44,Vivo,50-54,Delhi,Credit Card,Vivo S1,1,2,2022,Tuesday
2022-02-01,404030.22,Vivo,25-29,Mumbai,UPI,Vivo Y51,1,2,2022,Tuesday
2022-02-02,281626.85000000003,OnePlus,55-59,Lucknow,UPI,OnePlus 8T,2,2,2022,Wednesday
2022-02-02,423795.95999999996,OnePlus,40-44,Ludhiana,UPI,OnePlus Nord,2,2,2022,Wednesday
2022-02-02,389454.73,Apple,50-54,Vadodara,Debit Card,iPhone 12,2,2,2022,Wednesday
2022-02-03,80370.68,Apple,20-24,Vadodara,UPI,iPhone 11,3,2,2022,Thursday
2022-02-03,300072.25,Xiaomi,55-59,Mumbai,Debit Card,Redmi 9,3,2,2022,Thursday
2022-02-03,65119.59,Xiaomi,50-54,Hyderabad,Cash,Redmi 9,3,2,2022,Thursday
2022-02-03,254226.72,Samsung,15-19,Bhopal,Debit Card,Galaxy Note 20,3,2,2022,Thursday
2022-02-04,150075.96,Apple,30-34,Delhi,UPI,iPhone 11,4,2,2022,Friday
2022-02-04,151855.83000000002,Vivo,25-29,Lucknow,Debit Card,Vivo V20,4,2,2022,Friday
2022-02-04,199172.25,Apple,30-34,Delhi,Debit Card,iPhone SE,4,2,2022,Friday
2022-02-04,78197.29999999999,Vivo,55-59,Coimbatore,Debit Card,Vivo V20,4,2,2022,Friday
2022-02-05,192103.38,OnePlus,35-39,Rajkot,Credit Card,OnePlus 8T,5,2,2022,Saturday
2022-02-05,276095.64,Apple,30-34,Delhi,UPI,iPhone SE,5,2,2022,Saturday
2022-02-05,270571.56,OnePlus,35-39,Delhi,Debit Card,OnePlus 8T,5,2,2022,Saturday
2022-02-06,263062.89,Xiaomi,40-44,Kanpur,UPI,Mi 11,6,2,2022,Sunday
2022-02-06,418666.86,Xiaomi,40-44,Rajkot,Cash,Mi 11,6,2,2022,Sunday
2022-02-06,242932.28,Samsung,25-29,Delhi,Debit Card,Galaxy S21,6,2,2022,Sunday
2022-02-06,93315.14,Apple,40-44,Delhi,Debit Card,iPhone 11,6,2,2022,Sunday
2022-02-07,74444.88,OnePlus,35-39,Jodhpur,Cash,OnePlus 9,7,2,2022,Monday
2022-02-07,128173.62,Vivo,40-44,Kanpur,UPI,Vivo Y51,7,2,2022,Monday
2022-02-07,217228.80000000002,Xiaomi,25-29,Kanpur,Cash,Mi 11,7,2,2022,Monday
2022-02-08,372651.42,Xiaomi,45-49,Mumbai,Cash,Redmi 9,8,2,2022,Tuesday
2022-02-08,240263.0,Vivo,50-54,Mumbai,Cash,Vivo Y51,8,2,2022,Tuesday
2022-02-08,179941.11000000002,OnePlus,15-19,Delhi,Cash,OnePlus Nord,8,2,2022,Tuesday
2022-02-08,363233.01,OnePlus,20-24,Lucknow,UPI,OnePlus Nord,8,2,2022,Tuesday
2022-02-09,54969.82,Apple,45-49,Mumbai,Debit Card,iPhone 12,9,2,2022,Wednesday
2022-02-09,181017.72,Apple,50-54,Kanpur,Cash,iPhone SE,9,2,2022,Wednesday
2022-02-09,114032.6,Samsung,20-24,Mumbai,Cash,Galaxy A51,9,2,2022,Wednesday
2022-02-10,67216.56,Xiaomi,20-24,Madurai,Credit Card,Mi 11,10,2,2022,Thursday
2022-02-10,179816.52,Apple,40-44,Delhi,UPI,iPhone 11,10,2,2022,Thursday
2022-02-10,207720.08,OnePlus,35-39,Ludhiana,Cash,OnePlus 9,10,2,2022,Thursday
2022-02-11,244927.84,Vivo,25-29,Mumbai,Credit Card,Vivo S1,11,2,2022,Friday
2022-02-11,165689.37,OnePlus,55-59,Indore,Cash,OnePlus Nord,11,2,2022,Friday
2022-02-11,298556.93,Xiaomi,30-34,Mumbai,UPI,Redmi Note 10,11,2,2022,Friday
2022-02-11,31441.47,OnePlus,15-19,Ranchi,Credit Card,OnePlus 8T,11,2,2022,Friday
2022-02-12,47116.86,Samsung,20-24,Gorakhpur,Credit Card,Galaxy A51,12,2,2022,Saturday
2022-02-12,79516.20000000001,Xiaomi,20-24,Delhi,UPI,Redmi Note 10,12,2,2022,Saturday
2022-02-12,321172.08,Vivo,40-44,Vadodara,Credit Card,Vivo Y51,12,2,2022,Saturday
2022-02-12,59454.28,Samsung,30-34,Delhi,Credit Card,Galaxy S21,12,2,2022,Saturday
2022-02-13,476884.62,Xiaomi,50-54,Delhi,Cash,Redmi Note 10,13,2,2022,Sunday
2022-02-13,99909.92,Vivo,40-44,Mumbai,Credit Card,Vivo S1,13,2,2022,Sunday
2022-02-13,563965.02,Samsung,40-44,Mumbai,Debit Card,Galaxy Note 20,13,2,2022,Sunday
2022-02-14,235156.0,Samsung,30-34,Rajkot,UPI,Galaxy A51,14,2,2022,Monday
2022-02-14,134939.62,Xiaomi,50-54,Bangalore,Cash,Redmi 9,14,2,2022,Monday
2022-02-14,126051.44,Apple,20-24,Delhi,Credit Card,iPhone 11,14,2,2022,Monday
2022-02-14,329998.85000000003,Samsung,50-54,Mumbai,Debit Card,Galaxy Note 20,14,2,2022,Monday
2022-02-15,246098.16,Samsung,30-34,Mumbai,Cash,Galaxy Note 20,15,2,2022,Tuesday
2022-02-15,361220.37,Vivo,45-49,Chennai,UPI,Vivo S1,15,2,2022,Tuesday
2022-02-15,101077.75,OnePlus,55-59,Delhi,Credit Card,OnePlus 8T,15,2,2022,Tuesday
2022-02-15,157814.7,Xiaomi,25-29,Jodhpur,UPI,Mi 11,15,2,2022,Tuesday
2022-02-16,91054.48,Xiaomi,40-44,Delhi,UPI,Mi 11,16,2,2022,Wednesday
2022-02-16,92430.3,Apple,55-59,Kolkata,Credit Card,iPhone 12,16,2,2022,Wednesday
2022-02-16,361954.8,Apple,20-24,Delhi,Credit Card,iPhone 11,16,2,2022,Wednesday
2022-02-16,434173.60000000003,Xiaomi,20-24,Rajkot,Cash,Redmi 9,16,2,2022,Wednesday
2022-02-17,268641.48,Apple,30-34,Lucknow,UPI,iPhone 12,17,2,2022,Thursday
2022-02-17,102874.76999999999,Vivo,20-24,Indore,Credit Card,Vivo S1,17,2,2022,Thursday
2022-02-17,121143.09,Xiaomi,55-59,Delhi,UPI,Redmi Note 10,17,2,2022,Thursday
2022-02-18,614618.82,Apple,20-24,Ranchi,Credit Card,iPhone 11,18,2,2022,Friday
2022-02-18,132871.7,Xiaomi,40-44,Hyderabad,UPI,Redmi Note 10,18,2,2022,Friday
2022-02-18,172630.34999999998,OnePlus,45-49,Mumbai,Cash,OnePlus Nord,18,2,2022,Friday
2022-02-19,117571.95,Samsung,15-19,Delhi,UPI,Galaxy S21,19,2,2022,Saturday
2022-02-19,101775.22,Xiaomi,45-49,Lucknow,Credit Card,Mi 11,19,2,2022,Saturday
2022-02-19,100867.76,Samsung,55-59,Delhi,Debit Card,Galaxy Note 20,19,2,2022,Saturday
2022-02-20,126048.0,Apple,30-34,Bhopal,Cash,iPhone SE,20,2,2022,Sunday
2022-02-20,87377.36,Samsung,35-39,Vadodara,Cash,Galaxy S21,20,2,2022,Sunday
2022-02-20,169248.16,Xiaomi,45-49,Mumbai,Debit Card,Redmi 9,20,2,2022,Sunday
2022-02-21,23462.15,OnePlus,25-29,Mumbai,Credit Card,OnePlus Nord,21,2,2022,Monday
2022-02-21,277416.64999999997,Apple,30-34,Delhi,Cash,iPhone SE,21,2,2022,Monday
2022-02-21,338480.6,Xiaomi,40-44,Delhi,Debit Card,Mi 11,21,2,2022,Monday
2022-02-22,449428.24,Apple,45-49,Mumbai,Debit Card,iPhone 12,22,2,2022,Tuesday
2022-02-22,39298.58,Vivo,20-24,Indore,UPI,Vivo Y51,22,2,2022,Tuesday
2022-02-22,211842.05000000002,Samsung,50-54,Delhi,UPI,Galaxy Note 20,22,2,2022,Tuesday
2022-02-23,214780.55,Vivo,35-39,Ranchi,Credit Card,Vivo Y51,23,2,2022,Wednesday
2022-02-23,219606.6,Xiaomi,30-34,Indore,Debit Card,Redmi Note 10,23,2,2022,Wednesday
2022-02-23,399250.04000000004,OnePlus,20-24,Madurai,UPI,OnePlus 8T,23,2,2022,Wednesday
2022-02-24,58953.06,Apple,30-34,Gorakhpur,Credit Card,iPhone 11,24,2,2022,Thursday
2022-02-24,53269.56,Samsung,55-59,Delhi,Cash,Galaxy Note 20,24,2,2022,Thursday
2022-02-24,49467.33,Apple,35-39,Madurai,UPI,iPhone 12,24,2,2022,Thursday
2022-02-25,67546.74,Xiaomi,25-29,Madurai,Credit Card,Redmi Note 10,25,2,2022,Friday
2022-02-25,329327.1,Apple,55-59,Ludhiana,UPI,iPhone SE,25,2,2022,Friday
2022-02-25,401539.32,Samsung,40-44,Jodhpur,Cash,Galaxy Note 20,25,2,2022,Friday
2022-02-26,106807.36,Xiaomi,20-24,Hyderabad,Cash,Mi 11,26,2,2022,Saturday
2022-02-26,211540.0,Apple,45-49,Mumbai,UPI,iPhone 12,26,2,2022,Saturday
2022-02-26,243031.68,OnePlus,35-39,Bangalore,Cash,OnePlus 9,26,2,2022,Saturday
2022-02-26,106951.01999999999,Xiaomi,20-24,Ranchi,Credit Card,Mi 11,26,2,2022,Saturday
2022-02-27,210675.44,Xiaomi,45-49,Delhi,UPI,Redmi 9,27,2,2022,Sunday
2022-02-27,66099.3,OnePlus,55-59,Delhi,UPI,OnePlus Nord,27,2,2022,Sunday
2022-02-27,180468.38999999998,Vivo,30-34,Delhi,Cash,Vivo Y51,27,2,2022,Sunday
2022-02-28,56753.97,Samsung,30-34,Ranchi,Credit Card,Galaxy A51,28,2,2022,Monday
2022-02-28,37369.52,Vivo,25-29,Jodhpur,UPI,Vivo S1,28,2,2022,Monday
2022-02-28,237248.76,Apple,25-29,Indore,UPI,iPhone 11,28,2,2022,Monday
2022-02-28,24395.56,OnePlus,55-59,Ludhiana,Cash,OnePlus Nord,28,2,2022,Monday
2022-03-01,21744.76,Vivo,20-24,Delhi,Cash,Vivo V20,1,3,2022,Tuesday
2022-03-01,119209.1,Xiaomi,15-19,Delhi,Credit Card,Mi 11,1,3,2022,Tuesday
2022-03-01,359076.24,Apple,40-44,Delhi,Credit Card,iPhone 12,1,3,2022,Tuesday
2022-03-01,110179.64,Apple,30-34,Delhi,Cash,iPhone 11,1,3,2022,Tuesday
2022-03-02,374962.98,Vivo,30-34,Mumbai,Credit Card,Vivo V20,2,3,2022,Wednesday
2022-03-02,506762.82,Vivo,50-54,Gorakhpur,Debit Card,Vivo S1,2,3,2022,Wednesday
2022-03-02,280595.6,OnePlus,30-34,Delhi,Debit Card,OnePlus 9,2,3,2022,Wednesday
2022-03-02,54904.38,Samsung,20-24,Lucknow,Cash,Galaxy S21,2,3,2022,Wednesday
2022-03-03,541440.64,Vivo,20-24,Delhi,UPI,Vivo V20,3,3,2022,Thursday
2022-03-03,337843.62,Vivo,50-54,Delhi,Cash,Vivo V20,3,3,2022,Thursday
2022-03-03,145833.78,Xiaomi,30-34,Delhi,Cash,Redmi Note 10,3,3,2022,Thursday
2022-03-04,332544.95,Apple,55-59,Ludhiana,Cash,iPhone 11,4,3,2022,Friday
2022-03-04,277347.96,Samsung,15-19,Vadodara,UPI,Galaxy S21,4,3,2022,Friday
2022-03-04,97895.45999999999,Xiaomi,20-24,Vadodara,Debit Card,Redmi Note 10,4,3,2022,Friday
2022-03-05,399248.73,OnePlus,40-44,Delhi,Credit Card,OnePlus 8T,5,3,2022,Saturday
2022-03-05,160139.4,OnePlus,55-59,Rajkot,Debit Card,OnePlus 8T,5,3,2022,Saturday
2022-03-05,122670.66,Vivo,35-39,Indore,Credit Card,Vivo S1,5,3,2022,Saturday
2022-03-06,376575.39,Vivo,45-49,Delhi,Credit Card,Vivo V20,6,3,2022,Sunday
2022-03-06,50627.9,OnePlus,30-34,Ranchi,Cash,OnePlus 9,6,3,2022,Sunday
2022-03-06,454847.76,Vivo,30-34,Mumbai,Cash,Vivo S1,6,3,2022,Sunday
2022-03-07,85109.06,Samsung,35-39,Mumbai,Credit Card,Galaxy S21,7,3,2022,Monday
2022-03-07,191861.44,Vivo,40-44,Kolkata,UPI,Vivo S1,7,3,2022,Monday
2022-03-07,399759.02999999997,Apple,40-44,Delhi,UPI,iPhone 11,7,3,2022,Monday
